protocol_id,database_name,dataset,seed,method,status,status_details,n_train,n_test,n_features,n_classes,class_counts_train_json,class_counts_test_json,external_split_files_json,fold_hash,cv_folds,k_grid,candidate_operators,selected_operator_index,selected_operator,selected_k,cv_balanced_log_loss,balanced_accuracy,macro_f1,log_loss,ece_10_equal_width,n_unique_test_spectra,duplicate_test_excess,balanced_accuracy_unique_test_spectra,log_loss_unique_test_spectra,fit_select_time_s,predict_time_s,input_sha256_json,warnings_json
matched-plsda-cv5-v1,ARABIDOPSIS_CEFE,Group_2185,2,AOM-PLS-DA-compact9-matched,ok,,1530,655,2152,10,"[277, 136, 120, 170, 75, 147, 81, 159, 223, 142]","[108, 84, 62, 76, 59, 45, 37, 41, 69, 74]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/Group_2185/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/Group_2185/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/Group_2185/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/Group_2185/Ytrain.csv""}",e3e1508dda0086aa5c42e47e2c65a48d94371ee4c71ebcd9da4f98f2911754f0,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",9,0,identity,15,2.2342445143815794,0.28070262379217137,0.2243962514640673,2.261534106481694,0.1266629497308301,653,2,0.28070262379217137,2.2613361321432883,12.895160973999737,0.0002502470006220392,"{""x_test"": ""0a32dfc1eb7480db437bdd273e81dbd1c2a82f70ea9c0798c29c1c5ca847354b"", ""x_train"": ""b4eb552f00ae8b5e854832e8033ef8661cf495b7f4b99065374bc791a0413cca"", ""y_test"": ""26a42b197b1215c33ecf4f41679f203bea107a178359586023359ed6c3191d62"", ""y_train"": ""4dc5a27134955aeead84f469876adc0a607fa74e6fe07971886d81955a6d3eff""}",[]
matched-plsda-cv5-v1,ARABIDOPSIS_CEFE,Group_2185,2,PLS-DA-identity-matched,ok,,1530,655,2152,10,"[277, 136, 120, 170, 75, 147, 81, 159, 223, 142]","[108, 84, 62, 76, 59, 45, 37, 41, 69, 74]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/Group_2185/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/Group_2185/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/Group_2185/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/Group_2185/Ytrain.csv""}",e3e1508dda0086aa5c42e47e2c65a48d94371ee4c71ebcd9da4f98f2911754f0,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0,identity,15,2.2342445143815794,0.28070262379217137,0.2243962514640673,2.261534106481694,0.1266629497308301,653,2,0.28070262379217137,2.2613361321432883,12.79020901900003,0.00043916800041188253,"{""x_test"": ""0a32dfc1eb7480db437bdd273e81dbd1c2a82f70ea9c0798c29c1c5ca847354b"", ""x_train"": ""b4eb552f00ae8b5e854832e8033ef8661cf495b7f4b99065374bc791a0413cca"", ""y_test"": ""26a42b197b1215c33ecf4f41679f203bea107a178359586023359ed6c3191d62"", ""y_train"": ""4dc5a27134955aeead84f469876adc0a607fa74e6fe07971886d81955a6d3eff""}",[]
matched-plsda-cv5-v1,ARABIDOPSIS_CEFE,InOut_1264,0,AOM-PLS-DA-compact9-matched,ok,,884,379,2152,2,"[270, 614]","[248, 131]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Ytrain.csv""}",37a07f7cf1aee16472d1534cb697d7a6076e1ba85204e026e8d000617e37e5c8,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",9,4,sg_d1_w21_p3,15,0.514943326944806,1.0,1.0,0.515530589614417,0.4020892560577628,339,40,1.0,0.5180842134951515,7.714911142999881,0.00017083800048567355,"{""x_test"": ""a77869bff83d4c7d98bd7175aa3523dbee4ee855506d1d44704b234eaa5015d4"", ""x_train"": ""e06bf736f2dfdefc03d71670901a70e6dc5825797f6d38fc171fe53aba865bd2"", ""y_test"": ""0714c087b3aab2719eaa69e89be18dd6762e10f93b07e66892cabd8ed7373bae"", ""y_train"": ""47050edcabfb4230a5549e51b173ed35fe69671436d8d093f41425da71e1bad2""}",[]
matched-plsda-cv5-v1,ARABIDOPSIS_CEFE,InOut_1264,0,PLS-DA-identity-matched,ok,,884,379,2152,2,"[270, 614]","[248, 131]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Ytrain.csv""}",37a07f7cf1aee16472d1534cb697d7a6076e1ba85204e026e8d000617e37e5c8,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0,identity,15,0.5204751592873081,1.0,1.0,0.5194663678383202,0.40437947016213605,339,40,1.0,0.5232836358471346,7.597601274000226,0.000137420000100974,"{""x_test"": ""a77869bff83d4c7d98bd7175aa3523dbee4ee855506d1d44704b234eaa5015d4"", ""x_train"": ""e06bf736f2dfdefc03d71670901a70e6dc5825797f6d38fc171fe53aba865bd2"", ""y_test"": ""0714c087b3aab2719eaa69e89be18dd6762e10f93b07e66892cabd8ed7373bae"", ""y_train"": ""47050edcabfb4230a5549e51b173ed35fe69671436d8d093f41425da71e1bad2""}",[]
matched-plsda-cv5-v1,ARABIDOPSIS_CEFE,InOut_1264,1,AOM-PLS-DA-compact9-matched,ok,,884,379,2152,2,"[270, 614]","[248, 131]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Ytrain.csv""}",63873be55c2e9b3d26741095776c8082e0a8f097d93c3fa97cc4bd7c5b7de6b7,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",9,4,sg_d1_w21_p3,15,0.5147795798926682,1.0,1.0,0.515530589614417,0.4020892560577628,339,40,1.0,0.5180842134951515,7.871129592000216,0.00018654999985301401,"{""x_test"": ""a77869bff83d4c7d98bd7175aa3523dbee4ee855506d1d44704b234eaa5015d4"", ""x_train"": ""e06bf736f2dfdefc03d71670901a70e6dc5825797f6d38fc171fe53aba865bd2"", ""y_test"": ""0714c087b3aab2719eaa69e89be18dd6762e10f93b07e66892cabd8ed7373bae"", ""y_train"": ""47050edcabfb4230a5549e51b173ed35fe69671436d8d093f41425da71e1bad2""}",[]
matched-plsda-cv5-v1,ARABIDOPSIS_CEFE,InOut_1264,1,PLS-DA-identity-matched,ok,,884,379,2152,2,"[270, 614]","[248, 131]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Ytrain.csv""}",63873be55c2e9b3d26741095776c8082e0a8f097d93c3fa97cc4bd7c5b7de6b7,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0,identity,15,0.5224275130252669,1.0,1.0,0.5194663678383202,0.40437947016213605,339,40,1.0,0.5232836358471346,7.766363007000109,0.000128649000544101,"{""x_test"": ""a77869bff83d4c7d98bd7175aa3523dbee4ee855506d1d44704b234eaa5015d4"", ""x_train"": ""e06bf736f2dfdefc03d71670901a70e6dc5825797f6d38fc171fe53aba865bd2"", ""y_test"": ""0714c087b3aab2719eaa69e89be18dd6762e10f93b07e66892cabd8ed7373bae"", ""y_train"": ""47050edcabfb4230a5549e51b173ed35fe69671436d8d093f41425da71e1bad2""}",[]
matched-plsda-cv5-v1,ARABIDOPSIS_CEFE,InOut_1264,2,AOM-PLS-DA-compact9-matched,ok,,884,379,2152,2,"[270, 614]","[248, 131]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Ytrain.csv""}",5f9b9d294ef9a3560ee9c81f21e0d37e5545184d7a93b6345be7e692063a3bd2,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",9,4,sg_d1_w21_p3,15,0.5139773643440779,1.0,1.0,0.515530589614417,0.4020892560577628,339,40,1.0,0.5180842134951515,6.472988759000145,0.00017571299940755125,"{""x_test"": ""a77869bff83d4c7d98bd7175aa3523dbee4ee855506d1d44704b234eaa5015d4"", ""x_train"": ""e06bf736f2dfdefc03d71670901a70e6dc5825797f6d38fc171fe53aba865bd2"", ""y_test"": ""0714c087b3aab2719eaa69e89be18dd6762e10f93b07e66892cabd8ed7373bae"", ""y_train"": ""47050edcabfb4230a5549e51b173ed35fe69671436d8d093f41425da71e1bad2""}",[]
matched-plsda-cv5-v1,ARABIDOPSIS_CEFE,InOut_1264,2,PLS-DA-identity-matched,ok,,884,379,2152,2,"[270, 614]","[248, 131]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/ARABIDOPSIS_CEFE/InOut_1264/Ytrain.csv""}",5f9b9d294ef9a3560ee9c81f21e0d37e5545184d7a93b6345be7e692063a3bd2,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0,identity,15,0.5165933583297306,1.0,1.0,0.5194663678383202,0.40437947016213605,339,40,1.0,0.5232836358471346,6.34281678699972,0.00030725499982509064,"{""x_test"": ""a77869bff83d4c7d98bd7175aa3523dbee4ee855506d1d44704b234eaa5015d4"", ""x_train"": ""e06bf736f2dfdefc03d71670901a70e6dc5825797f6d38fc171fe53aba865bd2"", ""y_test"": ""0714c087b3aab2719eaa69e89be18dd6762e10f93b07e66892cabd8ed7373bae"", ""y_train"": ""47050edcabfb4230a5549e51b173ed35fe69671436d8d093f41425da71e1bad2""}",[]
matched-plsda-cv5-v1,BEEF_Impurity,Beef_Impurity_60_AlJowder,0,AOM-PLS-DA-compact9-matched,ok,,30,30,470,5,"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Ytrain.csv""}",ad2accc5bf67cfc0eecd9c4c3a37d2b3551c87e8be3a78b754e5415e84d323af,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",9,0,identity,15,1.1609177042017176,0.9333333333333333,0.9328671328671329,1.1264287428890436,0.5927030216927663,30,0,0.9333333333333333,1.1264287428890436,1.4880307240000548,0.00011304300005576806,"{""x_test"": ""cd09cf0313d9f8541a018886b47e143f1dd4ff3bd872a2a3fc4d402ef81d7d15"", ""x_train"": ""433043b912a438cfb4c7715f04aa81c93aa8ea318cdc9af9095d8fe9603f755d"", ""y_test"": ""b9af8adb23e3686854f7fbadbe62d802cdebea4227ea2d08fa18f020d997f4ad"", ""y_train"": ""b9af8adb23e3686854f7fbadbe62d802cdebea4227ea2d08fa18f020d997f4ad""}",[]
matched-plsda-cv5-v1,BEEF_Impurity,Beef_Impurity_60_AlJowder,0,PLS-DA-identity-matched,ok,,30,30,470,5,"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Ytrain.csv""}",ad2accc5bf67cfc0eecd9c4c3a37d2b3551c87e8be3a78b754e5415e84d323af,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0,identity,15,1.1609177042017176,0.9333333333333333,0.9328671328671329,1.1264287428890436,0.5927030216927663,30,0,0.9333333333333333,1.1264287428890436,1.4834652629997436,0.0001534409993837471,"{""x_test"": ""cd09cf0313d9f8541a018886b47e143f1dd4ff3bd872a2a3fc4d402ef81d7d15"", ""x_train"": ""433043b912a438cfb4c7715f04aa81c93aa8ea318cdc9af9095d8fe9603f755d"", ""y_test"": ""b9af8adb23e3686854f7fbadbe62d802cdebea4227ea2d08fa18f020d997f4ad"", ""y_train"": ""b9af8adb23e3686854f7fbadbe62d802cdebea4227ea2d08fa18f020d997f4ad""}",[]
matched-plsda-cv5-v1,BEEF_Impurity,Beef_Impurity_60_AlJowder,1,AOM-PLS-DA-compact9-matched,ok,,30,30,470,5,"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Ytrain.csv""}",a5562199da8755aa7c3e98ea1c384cf1099b3c0f9e3d44f2c3e6cdfcc8b406fb,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",9,7,detrend_d2,15,1.1749681065643158,0.8666666666666666,0.8736363636363637,1.1635514284262913,0.565580365578771,30,0,0.8666666666666666,1.1635514284262913,1.617729108000276,0.0004565460003504995,"{""x_test"": ""cd09cf0313d9f8541a018886b47e143f1dd4ff3bd872a2a3fc4d402ef81d7d15"", ""x_train"": ""433043b912a438cfb4c7715f04aa81c93aa8ea318cdc9af9095d8fe9603f755d"", ""y_test"": ""b9af8adb23e3686854f7fbadbe62d802cdebea4227ea2d08fa18f020d997f4ad"", ""y_train"": ""b9af8adb23e3686854f7fbadbe62d802cdebea4227ea2d08fa18f020d997f4ad""}",[]
matched-plsda-cv5-v1,BEEF_Impurity,Beef_Impurity_60_AlJowder,1,PLS-DA-identity-matched,ok,,30,30,470,5,"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Ytrain.csv""}",a5562199da8755aa7c3e98ea1c384cf1099b3c0f9e3d44f2c3e6cdfcc8b406fb,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0,identity,15,1.2093736490224447,0.9333333333333333,0.9328671328671329,1.1264287428890436,0.5927030216927663,30,0,0.9333333333333333,1.1264287428890436,1.6131976990000112,0.00014527999974234262,"{""x_test"": ""cd09cf0313d9f8541a018886b47e143f1dd4ff3bd872a2a3fc4d402ef81d7d15"", ""x_train"": ""433043b912a438cfb4c7715f04aa81c93aa8ea318cdc9af9095d8fe9603f755d"", ""y_test"": ""b9af8adb23e3686854f7fbadbe62d802cdebea4227ea2d08fa18f020d997f4ad"", ""y_train"": ""b9af8adb23e3686854f7fbadbe62d802cdebea4227ea2d08fa18f020d997f4ad""}",[]
matched-plsda-cv5-v1,BEEF_Impurity,Beef_Impurity_60_AlJowder,2,AOM-PLS-DA-compact9-matched,ok,,30,30,470,5,"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Ytrain.csv""}",00e05e0736387084f052907bdab299410f78b213a76223029da8620f03349c65,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",9,1,sg_smooth_w11_p2,14,1.1797101569023896,0.9333333333333333,0.9328671328671329,1.134512519832428,0.595326454417673,30,0,0.9333333333333333,1.134512519832428,1.5750905089998923,0.0001316070001848857,"{""x_test"": ""cd09cf0313d9f8541a018886b47e143f1dd4ff3bd872a2a3fc4d402ef81d7d15"", ""x_train"": ""433043b912a438cfb4c7715f04aa81c93aa8ea318cdc9af9095d8fe9603f755d"", ""y_test"": ""b9af8adb23e3686854f7fbadbe62d802cdebea4227ea2d08fa18f020d997f4ad"", ""y_train"": ""b9af8adb23e3686854f7fbadbe62d802cdebea4227ea2d08fa18f020d997f4ad""}",[]
matched-plsda-cv5-v1,BEEF_Impurity,Beef_Impurity_60_AlJowder,2,PLS-DA-identity-matched,ok,,30,30,470,5,"[6, 6, 6, 6, 6]","[6, 6, 6, 6, 6]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/BEEF_Impurity/Beef_Impurity_60_AlJowder/Ytrain.csv""}",00e05e0736387084f052907bdab299410f78b213a76223029da8620f03349c65,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0,identity,15,1.1896018129332124,0.9333333333333333,0.9328671328671329,1.1264287428890436,0.5927030216927663,30,0,0.9333333333333333,1.1264287428890436,1.565046696000536,0.0001281000004382804,"{""x_test"": ""cd09cf0313d9f8541a018886b47e143f1dd4ff3bd872a2a3fc4d402ef81d7d15"", ""x_train"": ""433043b912a438cfb4c7715f04aa81c93aa8ea318cdc9af9095d8fe9603f755d"", ""y_test"": ""b9af8adb23e3686854f7fbadbe62d802cdebea4227ea2d08fa18f020d997f4ad"", ""y_train"": ""b9af8adb23e3686854f7fbadbe62d802cdebea4227ea2d08fa18f020d997f4ad""}",[]
matched-plsda-cv5-v1,COFFEE_orig,CoffeeType_kenstone70_strat,0,AOM-PLS-DA-compact9-matched,ok,,49,21,601,7,"[7, 7, 7, 7, 7, 7, 7]","[3, 3, 3, 3, 3, 3, 3]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/COFFEE_orig/CoffeeType_kenstone70_strat/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/COFFEE_orig/CoffeeType_kenstone70_strat/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/COFFEE_orig/CoffeeType_kenstone70_strat/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/COFFEE_orig/CoffeeType_kenstone70_strat/Ytrain.csv""}",1d4922315d8c3d98a7297778a74d369ebd2269a4f9d0178f8d4fc9daf20c0a52,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",9,2,sg_smooth_w21_p3,15,1.4325473863147962,0.9523809523809524,0.9510204081632653,1.426546803251875,0.7084636219763787,21,0,0.9523809523809524,1.426546803251875,1.7211860719999095,0.00011696399997163098,"{""x_test"": ""d9eda2adc10086ed3c1790a889ae2d88b8ebe85ff7e310874d1e1808d5af65d3"", ""x_train"": ""c55726851ca771ca6254145b7870eea5da42181b557a070833d901b562b5b077"", ""y_test"": ""5b812906ea9b00311e606bf061cd07561e13d4c07da8640dbc2dbb49cc81ae50"", ""y_train"": ""50868940e01eba858a6b1cc7504f2e321b3b32cfe01283d2909471283d5716e0""}",[]
matched-plsda-cv5-v1,COFFEE_orig,CoffeeType_kenstone70_strat,0,PLS-DA-identity-matched,ok,,49,21,601,7,"[7, 7, 7, 7, 7, 7, 7]","[3, 3, 3, 3, 3, 3, 3]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/COFFEE_orig/CoffeeType_kenstone70_strat/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/COFFEE_orig/CoffeeType_kenstone70_strat/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/COFFEE_orig/CoffeeType_kenstone70_strat/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/COFFEE_orig/CoffeeType_kenstone70_strat/Ytrain.csv""}",1d4922315d8c3d98a7297778a74d369ebd2269a4f9d0178f8d4fc9daf20c0a52,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1,0,identity,15,1.4453883109469934,0.9523809523809524,0.9510204081632653,1.4175028134557555,0.70731515982174,21,0,0.9523809523809524,1.4175028134557555,1.7079974440002843,0.00013702600062970305,"{""x_test"": ""d9eda2adc10086ed3c1790a889ae2d88b8ebe85ff7e310874d1e1808d5af65d3"", ""x_train"": ""c55726851ca771ca6254145b7870eea5da42181b557a070833d901b562b5b077"", ""y_test"": ""5b812906ea9b00311e606bf061cd07561e13d4c07da8640dbc2dbb49cc81ae50"", ""y_train"": ""50868940e01eba858a6b1cc7504f2e321b3b32cfe01283d2909471283d5716e0""}",[]
matched-plsda-cv5-v1,COFFEE_orig,CoffeeType_kenstone70_strat,1,AOM-PLS-DA-compact9-matched,ok,,49,21,601,7,"[7, 7, 7, 7, 7, 7, 7]","[3, 3, 3, 3, 3, 3, 3]","{""x_test"": ""/home/delete/nirs4all/nirs4all-data/classification/COFFEE_orig/CoffeeType_kenstone70_strat/Xtest.csv"", ""x_train"": ""/home/delete/nirs4all/nirs4all-data/classification/COFFEE_orig/CoffeeType_kenstone70_strat/Xtrain.csv"", ""y_test"": ""/home/delete/nirs4all/nirs4all-data/classification/COFFEE_orig/CoffeeType_kenstone70_strat/Ytest.csv"", ""y_train"": ""/home/delete/nirs4all/nirs4all-data/classification/COFFEE_orig/CoffeeType_kenstone70_strat/Ytrain.csv""}",8f28ae552f9e7ee3b527d9fc9a06a099ae47448718b8897013cb0c4face3bfb1,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",9,2,sg_smooth_w21_p3,14,1.4310846579688659,0.9523809523809524,0.9510204081632653,1.4214248088940353,0.7081544048546006,21,0,0.9523809523809524,1.4214248088940353,1.7856461339997622,0.00014915599967935123,"{""x_test"": ""d9eda2adc10086ed3c1790a889ae2d88b8ebe85ff7e310874d1e1808d5af65d3"", ""x_train"": ""c55726851ca771ca6254145b7870eea5da42181b557a070833d901b562b5b077"", ""y_test"": ""5b812906ea9b00311e606bf061cd07561e13d4c07da8640dbc2dbb49cc81ae50"", ""y_train"": ""50868940e01eba858a6b1cc7504f2e321b3b32cfe01283d2909471283d5716e0""}",[]
