1000,1008,1016,1024,1032,1040,1048,1056,1064,1072,1080,1088,1096,1104,1112,1120,1128,1136,1144,1152,1160,1168,1176,1184,1192,1200,1208,1216,1224,1232,1240,1248,1256,1264,1272,1280,1288,1296,1304,1312,1320,1328,1336,1344,1352,1360,1368,1376,1384,1392,1400,1408,1416,1424,1432,1440,1448,1456,1464,1472,1480,1488,1496,1504,1512,1520,1528,1536,1544,1552,1560,1568,1576,1584,1592,1600,1608,1616,1624,1632,1640,1648,1656,1664,1672,1680,1688,1696,1704,1712,1720,1728,1736,1744,1752,1760,1768,1776,1784,1792,1800,1808,1816,1824,1832,1840,1848,1856,1864,1872,1880,1888,1896,1904,1912,1920,1928,1936,1944,1952,1960,1968,1976,1984,1992,2000,2008,2016,2024,2032,2040,2048,2056,2064,2072,2080,2088,2096,2104,2112,2120,2128,2136,2144,2152,2160,2168,2176,2184,2192,2200,2208,2216,2224,2232,2240,2248,2256,2264,2272,2280,2288,2296,2304,2312,2320,2328,2336,2344,2352,2360,2368,2376,2384,2392,2400
0.49993188,0.50421423,0.50490666,0.50575397,0.50610653,0.50646089,0.50664402,0.50679956,0.50694734,0.50686342,0.50640979,0.50574873,0.50475240,0.50364879,0.50228835,0.50064226,0.49820000,0.49402777,0.48732631,0.47995723,0.47463701,0.47172868,0.46991504,0.46833502,0.46688289,0.46595013,0.46571067,0.46624601,0.46736154,0.46839184,0.46920053,0.46973236,0.46997818,0.46997051,0.46950976,0.46872232,0.46744276,0.46557926,0.46268245,0.45849831,0.45291116,0.44586422,0.43758731,0.42909211,0.42125766,0.41377807,0.40443220,0.38954169,0.36342343,0.32394334,0.27868936,0.23920840,0.21146103,0.19422021,0.18392351,0.17841147,0.17602146,0.17578775,0.17782162,0.18308209,0.19112651,0.20074810,0.21106254,0.22164168,0.23208256,0.24211480,0.25163024,0.26041711,0.26857502,0.27603527,0.28282563,0.28897228,0.29467613,0.29990706,0.30481227,0.30937585,0.31358308,0.31737026,0.32062656,0.32327260,0.32479227,0.32497570,0.32484007,0.32618006,0.32797317,0.32800404,0.32621329,0.32351748,0.32063427,0.31743442,0.31407059,0.31060680,0.30796846,0.30524535,0.30108300,0.29639552,0.29237595,0.28948446,0.28768750,0.28721266,0.28752165,0.28891537,0.28971345,0.29013550,0.28985655,0.28774974,0.28225992,0.27125496,0.25197123,0.22118088,0.17868796,0.13248307,0.09328254,0.06928991,0.05791615,0.05317842,0.05151441,0.05169872,0.05326927,0.05594680,0.05944720,0.06366022,0.06852140,0.07398299,0.07992623,0.08612228,0.09241967,0.09849542,0.10420170,0.10941390,0.11412619,0.11831228,0.12221957,0.12610569,0.13000889,0.13375704,0.13730059,0.14070286,0.14388060,0.14676811,0.14929611,0.15162061,0.15432330,0.15729587,0.16048763,0.16329332,0.16574745,0.16822209,0.17085300,0.17354412,0.17597076,0.17819519,0.18027552,0.18151248,0.18110129,0.17882538,0.17457275,0.16971930,0.16517783,0.16087922,0.15679436,0.15321433,0.14917124,0.14378229,0.13837747,0.13596147,0.13383534,0.13030996,0.12665454,0.12320681,0.12073992,0.11755575,0.11345505,0.10920844,0.10498919,0.10044915
0.50134398,0.50483724,0.50543006,0.50604051,0.50652614,0.50679952,0.50698184,0.50718892,0.50728325,0.50715229,0.50675422,0.50610492,0.50507333,0.50404755,0.50273710,0.50108641,0.49875115,0.49482049,0.48853139,0.48149269,0.47622728,0.47315590,0.47125465,0.46958658,0.46794711,0.46691160,0.46668699,0.46709738,0.46812248,0.46921254,0.47000638,0.47058751,0.47083081,0.47077382,0.47035453,0.46958275,0.46841007,0.46663387,0.46387040,0.45989876,0.45459857,0.44776090,0.43985016,0.43165601,0.42410291,0.41690130,0.40800502,0.39383330,0.36880520,0.33040240,0.28583780,0.24643373,0.21806667,0.19985241,0.18862522,0.18216900,0.17916949,0.17842816,0.18009649,0.18501304,0.19271864,0.20212252,0.21233099,0.22275873,0.23308107,0.24306186,0.25247497,0.26124738,0.26931836,0.27682716,0.28357295,0.28974232,0.29536009,0.30057493,0.30544279,0.30998683,0.31423493,0.31804369,0.32131361,0.32396208,0.32558470,0.32572058,0.32564297,0.32700472,0.32888039,0.32899411,0.32719406,0.32450829,0.32164906,0.31857082,0.31532368,0.31199546,0.30943046,0.30687134,0.30291571,0.29834231,0.29433371,0.29173706,0.29016896,0.28981928,0.29019611,0.29108812,0.29205276,0.29270290,0.29257089,0.29065192,0.28552950,0.27496808,0.25607782,0.22586731,0.18371244,0.13691504,0.09647521,0.07113381,0.05874716,0.05334216,0.05126633,0.05126271,0.05276171,0.05544465,0.05900922,0.06332574,0.06831364,0.07389703,0.07994431,0.08620527,0.09247780,0.09862204,0.10438714,0.10966301,0.11436770,0.11857138,0.12250196,0.12642897,0.13034755,0.13419350,0.13780550,0.14117538,0.14442080,0.14739811,0.14991334,0.15234007,0.15500750,0.15804320,0.16136320,0.16430399,0.16678056,0.16935481,0.17210958,0.17489287,0.17750589,0.17999499,0.18207907,0.18342783,0.18314691,0.18077201,0.17652627,0.17159075,0.16702123,0.16262526,0.15849794,0.15487669,0.15076929,0.14533738,0.13979338,0.13751718,0.13544963,0.13187721,0.12812769,0.12466924,0.12235862,0.11918279,0.11524690,0.11076674,0.10640630,0.10187665
0.51204586,0.51597626,0.51655227,0.51713598,0.51771004,0.51794100,0.51815958,0.51827920,0.51828319,0.51804129,0.51768751,0.51708853,0.51624243,0.51522105,0.51414811,0.51257164,0.51053721,0.50711096,0.50149597,0.49534322,0.49055024,0.48770078,0.48586155,0.48420495,0.48266243,0.48168073,0.48125392,0.48170200,0.48271077,0.48371807,0.48443369,0.48494845,0.48513381,0.48509108,0.48473627,0.48405945,0.48300362,0.48138294,0.47882631,0.47526960,0.47052295,0.46435179,0.45721508,0.44981976,0.44274946,0.43606570,0.42798429,0.41519764,0.39232800,0.35652202,0.31350683,0.27390198,0.24442704,0.22493841,0.21281166,0.20583740,0.20255322,0.20171173,0.20331186,0.20822595,0.21607825,0.22558206,0.23581183,0.24622826,0.25638116,0.26608514,0.27517449,0.28350316,0.29112524,0.29808716,0.30444732,0.31014935,0.31535139,0.32021099,0.32481585,0.32917950,0.33324026,0.33687908,0.34000928,0.34253396,0.34390468,0.34369414,0.34325492,0.34463821,0.34664584,0.34672281,0.34475944,0.34193740,0.33897155,0.33577079,0.33255524,0.32925000,0.32714616,0.32491991,0.32110734,0.31688064,0.31328621,0.31087344,0.30960745,0.30933707,0.30984516,0.31241553,0.31338994,0.31408985,0.31415829,0.31262525,0.30813399,0.29828292,0.28040549,0.25102171,0.20846010,0.15864049,0.11285491,0.08203772,0.06596083,0.05860973,0.05581118,0.05580400,0.05788072,0.06147655,0.06613920,0.07167347,0.07792888,0.08477822,0.09202874,0.09948129,0.10685655,0.11383003,0.12015839,0.12574008,0.13053500,0.13457191,0.13829093,0.14207169,0.14579338,0.14935343,0.15269695,0.15584661,0.15874865,0.16141887,0.16352663,0.16554656,0.16807758,0.17113102,0.17447161,0.17745645,0.18011601,0.18293007,0.18600090,0.18920860,0.19222254,0.19515173,0.19779340,0.19943231,0.19931162,0.19684485,0.19210957,0.18657594,0.18160431,0.17694505,0.17273026,0.16912665,0.16490767,0.15907179,0.15330160,0.15104400,0.14903413,0.14559359,0.14175317,0.13850390,0.13631809,0.13309599,0.12912611,0.12432492,0.11970722,0.11473995
0.54216089,0.54638629,0.54902403,0.55175783,0.55411284,0.55588988,0.55732117,0.55847497,0.55950853,0.56028309,0.56059290,0.56023563,0.55929439,0.55786864,0.55615372,0.55376396,0.54947184,0.54028880,0.52591186,0.51159813,0.50239026,0.49784406,0.49535558,0.49324270,0.49165254,0.49140831,0.49243901,0.49452690,0.49707892,0.49942628,0.50158625,0.50345712,0.50485552,0.50556363,0.50538951,0.50428266,0.50225728,0.49892219,0.49374847,0.48603788,0.47562799,0.46252100,0.44779735,0.43318589,0.41997632,0.40739680,0.39193473,0.36758405,0.32752393,0.27367079,0.22029681,0.18035693,0.15556923,0.14120335,0.13298333,0.12858708,0.12677294,0.12666479,0.12855264,0.13337098,0.14068885,0.14960011,0.15960426,0.17030644,0.18138581,0.19258648,0.20373980,0.21454146,0.22502011,0.23505530,0.24447922,0.25307495,0.26117657,0.26880264,0.27587854,0.28240914,0.28842519,0.29380437,0.29854221,0.30263387,0.30614745,0.30878827,0.31040257,0.31078383,0.31030847,0.30867869,0.30591076,0.30273706,0.29912804,0.29481785,0.29009844,0.28558614,0.28152588,0.27706420,0.27149840,0.26570968,0.26079343,0.25709500,0.25485341,0.25398543,0.25426783,0.26004079,0.26110526,0.26137702,0.26015738,0.25632476,0.24793953,0.23245868,0.20746646,0.17163956,0.12885528,0.08927642,0.06108035,0.04630770,0.03999875,0.03741239,0.03641114,0.03640732,0.03710042,0.03835844,0.04016440,0.04242864,0.04514968,0.04829738,0.05183521,0.05568581,0.05975655,0.06394734,0.06812820,0.07225590,0.07621068,0.08001710,0.08393531,0.08825348,0.09288084,0.09757332,0.10217693,0.10664565,0.11095951,0.11532500,0.11942047,0.12321948,0.12650694,0.12935409,0.13199916,0.13421616,0.13631338,0.13860914,0.14101115,0.14332543,0.14534252,0.14691689,0.14771405,0.14763859,0.14620558,0.14357953,0.14021760,0.13614575,0.13159884,0.12707641,0.12277660,0.11873422,0.11434899,0.10991890,0.10640680,0.10395550,0.10069707,0.09696634,0.09272120,0.08900752,0.08589835,0.08252341,0.07924099,0.07585499,0.07241986,0.06902343
0.58827493,0.59148074,0.59426462,0.59701228,0.59947445,0.60162968,0.60340107,0.60456847,0.60543391,0.60590068,0.60595955,0.60545782,0.60447533,0.60309589,0.60147401,0.59916409,0.59476749,0.58547326,0.57082460,0.55610215,0.54660828,0.54182772,0.53916350,0.53699306,0.53530608,0.53497176,0.53598499,0.53797947,0.54046838,0.54282163,0.54501783,0.54695611,0.54846340,0.54922728,0.54917124,0.54806180,0.54579150,0.54209161,0.53645719,0.52826851,0.51740723,0.50387192,0.48864737,0.47346590,0.45985345,0.44689066,0.43089436,0.40550062,0.36315598,0.30544672,0.24750308,0.20359446,0.17600826,0.15976877,0.15027894,0.14503928,0.14275134,0.14236031,0.14428570,0.14942161,0.15737664,0.16716863,0.17809641,0.18978090,0.20192304,0.21414681,0.22630521,0.23813612,0.24953461,0.26049098,0.27070304,0.28014090,0.28893255,0.29724234,0.30491734,0.31205411,0.31856527,0.32440445,0.32959794,0.33406842,0.33795505,0.34086864,0.34267499,0.34315954,0.34265590,0.34090170,0.33802624,0.33466969,0.33092083,0.32640688,0.32140879,0.31665705,0.31245954,0.30781439,0.30195743,0.29594215,0.29078718,0.28698899,0.28475573,0.28404974,0.28466301,0.28842824,0.28973387,0.29012197,0.28895948,0.28495261,0.27601890,0.25932291,0.23202273,0.19279281,0.14537546,0.10107407,0.06904172,0.05200789,0.04453045,0.04144169,0.04019324,0.04013047,0.04093513,0.04238524,0.04447331,0.04701687,0.05012149,0.05372735,0.05775602,0.06210587,0.06674247,0.07154082,0.07626589,0.08092657,0.08534638,0.08961867,0.09402690,0.09885198,0.10403583,0.10931030,0.11447644,0.11951989,0.12441701,0.12926994,0.13391200,0.13818499,0.14191028,0.14513616,0.14809779,0.15063422,0.15305126,0.15564553,0.15844816,0.16117950,0.16358680,0.16540781,0.16645232,0.16639120,0.16480734,0.16200869,0.15831173,0.15387033,0.14874424,0.14366389,0.13900844,0.13446679,0.12955426,0.12472136,0.12085231,0.11802771,0.11454991,0.11015943,0.10546523,0.10143326,0.09785211,0.09415887,0.09040213,0.08643171,0.08265060,0.07889298
0.59218074,0.59649565,0.59919372,0.60192538,0.60433003,0.60642705,0.60813873,0.60951858,0.61060005,0.61108665,0.61128045,0.61076031,0.60983788,0.60845248,0.60682548,0.60458289,0.60026396,0.59131686,0.57706184,0.56271446,0.55319663,0.54822244,0.54539671,0.54300059,0.54115995,0.54070837,0.54159150,0.54355665,0.54615368,0.54852979,0.55071464,0.55267066,0.55415723,0.55492989,0.55492283,0.55401941,0.55200559,0.54859650,0.54320873,0.53527560,0.52454375,0.51126045,0.49623639,0.48124524,0.46780678,0.45510082,0.43942117,0.41444994,0.37263812,0.31495165,0.25642800,0.21150962,0.18275647,0.16552514,0.15520486,0.14934610,0.14666672,0.14604099,0.14782892,0.15291073,0.16088596,0.17065886,0.18163255,0.19341955,0.20558064,0.21790592,0.23007095,0.24192298,0.25331266,0.26426903,0.27442644,0.28379194,0.29256947,0.30081818,0.30850792,0.31558546,0.32216680,0.32798877,0.33322053,0.33769833,0.34152666,0.34443782,0.34615400,0.34653417,0.34600299,0.34416043,0.34112871,0.33775458,0.33384441,0.32922354,0.32428037,0.31955365,0.31546294,0.31100215,0.30533798,0.29937709,0.29444664,0.29089948,0.28886607,0.28817591,0.28893376,0.29328247,0.29479076,0.29539623,0.29442140,0.29073040,0.28204493,0.26549691,0.23831257,0.19874315,0.15017660,0.10384881,0.06945994,0.05064726,0.04219411,0.03856343,0.03707110,0.03693838,0.03773056,0.03930024,0.04155253,0.04437180,0.04771245,0.05156694,0.05585793,0.06051891,0.06539853,0.07040514,0.07532849,0.08018967,0.08484151,0.08914302,0.09366003,0.09866600,0.10405247,0.10947594,0.11478141,0.11991983,0.12495258,0.12985328,0.13456670,0.13886651,0.14265004,0.14590470,0.14889279,0.15142497,0.15387681,0.15655255,0.15942455,0.16232992,0.16484331,0.16676644,0.16786090,0.16791638,0.16624650,0.16328211,0.15931912,0.15471530,0.14946743,0.14417689,0.13931089,0.13460435,0.12961565,0.12453404,0.12063536,0.11789892,0.11437521,0.10996230,0.10507658,0.10091475,0.09730556,0.09346618,0.08969693,0.08561247,0.08168425,0.07767011
0.58928726,0.59229277,0.59501662,0.59770019,0.60016874,0.60222757,0.60403895,0.60532497,0.60612670,0.60650928,0.60651025,0.60599526,0.60500315,0.60371217,0.60216402,0.59990398,0.59574054,0.58679752,0.57264723,0.55846221,0.54941714,0.54486405,0.54235614,0.54005777,0.53826538,0.53777087,0.53871595,0.54081927,0.54347801,0.54598601,0.54830303,0.55031509,0.55183667,0.55259860,0.55261212,0.55169291,0.54955288,0.54598990,0.54051006,0.53251793,0.52187845,0.50863040,0.49362488,0.47868928,0.46518086,0.45232065,0.43637304,0.41105230,0.36874097,0.31083763,0.25239442,0.20786369,0.17987016,0.16338288,0.15378718,0.14860793,0.14642335,0.14625690,0.14843142,0.15392706,0.16229591,0.17247437,0.18377902,0.19583679,0.20822262,0.22073984,0.23306971,0.24505361,0.25651559,0.26751540,0.27774466,0.28716414,0.29595099,0.30430364,0.31205654,0.31938550,0.32613778,0.33227484,0.33765490,0.34217566,0.34620116,0.34945951,0.35148005,0.35214486,0.35177986,0.35008870,0.34697852,0.34326341,0.33931569,0.33487994,0.33026934,0.32579626,0.32157481,0.31666500,0.31060227,0.30429878,0.29906160,0.29506304,0.29278593,0.29219374,0.29302281,0.29521530,0.29649053,0.29687510,0.29574423,0.29183761,0.28294513,0.26600948,0.23822100,0.19795457,0.14904636,0.10296508,0.06948277,0.05158853,0.04373865,0.04042229,0.03914859,0.03915792,0.04010494,0.04182495,0.04417984,0.04708846,0.05055914,0.05450889,0.05894728,0.06370165,0.06873026,0.07386169,0.07894143,0.08389560,0.08854943,0.09305685,0.09758095,0.10249939,0.10776045,0.11304050,0.11825259,0.12329358,0.12825438,0.13308995,0.13783916,0.14228963,0.14608853,0.14943213,0.15262932,0.15539892,0.15796255,0.16073467,0.16377533,0.16661709,0.16910447,0.17102222,0.17193119,0.17168973,0.16986425,0.16672883,0.16260677,0.15767956,0.15212931,0.14666969,0.14159313,0.13706919,0.13235072,0.12730107,0.12318586,0.12026346,0.11681068,0.11265326,0.10806514,0.10408106,0.10058909,0.09703214,0.09333931,0.08934265,0.08552513,0.08160708
0.59997235,0.60306637,0.60564450,0.60806378,0.61039476,0.61242836,0.61407929,0.61531803,0.61620911,0.61665095,0.61669207,0.61622014,0.61531818,0.61406956,0.61258063,0.61039936,0.60641918,0.59793576,0.58446029,0.57081483,0.56189925,0.55725200,0.55460009,0.55224176,0.55028115,0.54971096,0.55056478,0.55258965,0.55524978,0.55774315,0.55997626,0.56194141,0.56338816,0.56418647,0.56419253,0.56335575,0.56137271,0.55806370,0.55289245,0.54524828,0.53503548,0.52217313,0.50761588,0.49305842,0.47987355,0.46727548,0.45171462,0.42695134,0.38519567,0.32718285,0.26778534,0.22182301,0.19237571,0.17477975,0.16435966,0.15856296,0.15605652,0.15565613,0.15777553,0.16332665,0.17189016,0.18226212,0.19383112,0.20611193,0.21876679,0.23145294,0.24398980,0.25612377,0.26775450,0.27883724,0.28906975,0.29850679,0.30734950,0.31576865,0.32360499,0.33094530,0.33776270,0.34392229,0.34927459,0.35384512,0.35796395,0.36119352,0.36316417,0.36379099,0.36334006,0.36148387,0.35823811,0.35437449,0.35029740,0.34582354,0.34115591,0.33670117,0.33268377,0.32792285,0.32201112,0.31585634,0.31069390,0.30691300,0.30493925,0.30442822,0.30534790,0.30748957,0.30899633,0.30960386,0.30866211,0.30499835,0.29618424,0.27931441,0.25122354,0.21003473,0.15926092,0.11044785,0.07412508,0.05413227,0.04515659,0.04127407,0.03972773,0.03963935,0.04066186,0.04257331,0.04515404,0.04839331,0.05222376,0.05657881,0.06138740,0.06656359,0.07197750,0.07748399,0.08290856,0.08813379,0.09306368,0.09770535,0.10240656,0.10759174,0.11309436,0.11866112,0.12402958,0.12929714,0.13439199,0.13944532,0.14431185,0.14885732,0.15277296,0.15627926,0.15950545,0.16232029,0.16498085,0.16790899,0.17103478,0.17416558,0.17690888,0.17889574,0.17994084,0.17969866,0.17787484,0.17453875,0.17011931,0.16484393,0.15897859,0.15328970,0.14804355,0.14314752,0.13826697,0.13297918,0.12873058,0.12584673,0.12226737,0.11794755,0.11314354,0.10897677,0.10533284,0.10143997,0.09758700,0.09350021,0.08951634,0.08532495
0.60940689,0.61198264,0.61447555,0.61676923,0.61892850,0.62080752,0.62250941,0.62375282,0.62468486,0.62504893,0.62514982,0.62472999,0.62391101,0.62280015,0.62131107,0.61933554,0.61558023,0.60774542,0.59517292,0.58236165,0.57372970,0.56906846,0.56621109,0.56368178,0.56170354,0.56103944,0.56180084,0.56374479,0.56632671,0.56873238,0.57082217,0.57270174,0.57411674,0.57487953,0.57496499,0.57426491,0.57248354,0.56941738,0.56454358,0.55740423,0.54767523,0.53555906,0.52172437,0.50784111,0.49531465,0.48343573,0.46865672,0.44493095,0.40465713,0.34774340,0.28846760,0.24158829,0.21079916,0.19198681,0.18052678,0.17395271,0.17088430,0.17012380,0.17198765,0.17739891,0.18588226,0.19626763,0.20784849,0.22016431,0.23285561,0.24554976,0.25802570,0.27011897,0.28170586,0.29264355,0.30284414,0.31220006,0.32095833,0.32922449,0.33700626,0.34426147,0.35102551,0.35719831,0.36253023,0.36699272,0.37104665,0.37426542,0.37619967,0.37677338,0.37627197,0.37435118,0.37094116,0.36705016,0.36302848,0.35850264,0.35390806,0.34965020,0.34581971,0.34129099,0.33558301,0.32973614,0.32486227,0.32141113,0.31967007,0.31932619,0.32057295,0.32238914,0.32418518,0.32503988,0.32438633,0.32103316,0.31258149,0.29603641,0.26829769,0.22692360,0.17485771,0.12360896,0.08429761,0.06179756,0.05127578,0.04651754,0.04450223,0.04427466,0.04533729,0.04745981,0.05041551,0.05398300,0.05827708,0.06305102,0.06833229,0.07391423,0.07970778,0.08554387,0.09130827,0.09678794,0.10193339,0.10673127,0.11165151,0.11700418,0.12275905,0.12846979,0.13404053,0.13948004,0.14468866,0.14987431,0.15485454,0.15945531,0.16351147,0.16702405,0.17028791,0.17319714,0.17588603,0.17896138,0.18229163,0.18553582,0.18848330,0.19067110,0.19182849,0.19170006,0.18981781,0.18638061,0.18172976,0.17620872,0.17014277,0.16407292,0.15867067,0.15366701,0.14842468,0.14301800,0.13873680,0.13586679,0.13220423,0.12767980,0.12274959,0.11841201,0.11487132,0.11093618,0.10677466,0.10263128,0.09824276,0.09380908
